channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
AF3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AF8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
AFz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C5,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
C6,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP5,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CP6,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
CPz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Cz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F5,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F6,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
F8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC1,0.0005321808335073594,0.0003146702471468902,1.691233404913982,1.691233404913982,0.09079223333850342,0.18158446667700684,False,True,nm,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC5,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FC6,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FCz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT10,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
FT9,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-0.0002935769390674807,0.00039807012856402503,-0.7375005507861467,-0.7375005507861467,0.4608180083841801,0.4608180083841801,False,True,lbfgs,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,,,,,,,False,False,,p1_lat,mean ~ PC1,~1 + PC1,True,False,0.05,indep
