channel,coefficient,std_err,effect_size,t_statistic,p_value,p_corrected,significant,converged,method_used,marker,formula,random_formula,z_scored_pc1,z_scored_markers,fdr_alpha,fdr_method
FT9,0.083469921169809,0.18231058834029387,0.4578446152233752,0.4578446152233752,0.6470640798487297,0.8811085342621,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp1,0.1701433243733224,0.16737121462725985,1.0165626434165285,1.0165626434165285,0.30936153287244617,0.7732135037586064,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fp2,0.132487861729069,0.1868456632683897,0.709076461350672,0.709076461350672,0.47827702921789783,0.8502702741651517,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Fz,0.21122588924181465,0.16752097287435289,1.2608922072118225,1.2608922072118225,0.20734768622494315,0.7407327504130539,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Iz,0.03153291254615549,0.3341615468510413,0.09436427633072896,0.09436427633072896,0.92481979249921,0.9999999823086978,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O1,0.02722393119679914,0.10083343520303967,0.26998912753473725,0.26998912753473725,0.7871686180790437,0.9410905083476587,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
O2,0.05024637884454738,0.09920210835182552,0.5065051507408083,0.5065051507408083,0.6125020747379735,0.8776926016229535,False,True,nm,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Oz,0.13923821144092388,0.11205399980044016,1.2425992083182822,1.2425992083182822,0.21401556180221548,0.7407327504130539,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P1,0.16190519972048611,0.24058931295813157,0.6729525835117273,0.6729525835117273,0.5009774573642481,0.8665556019273482,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P2,0.07653703139332867,0.14274531440069974,0.5361789401961168,0.5361789401961168,0.5918348869276706,0.8776926016229535,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P3,0.05883749909815012,0.12243969301353172,0.48054268717945536,0.48054268717945536,0.6308415574164978,0.8776926016229535,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P4,0.04342399742306949,0.10710962147926328,0.4054164025915869,0.4054164025915869,0.6851714560878871,0.9025070356914038,False,True,nm,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P5,-0.06988734198560753,0.19741192146689582,-0.354017839785461,-0.354017839785461,0.7233255137010609,0.9077026054287823,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P6,-0.0032943089693078173,0.1213978719316305,-0.02713646390080976,-0.02713646390080976,0.9783508914741385,0.9999999823086978,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P7,-0.008125040096519615,0.09190015773032055,-0.08841160121141911,-0.08841160121141911,0.929549540971487,0.9999999823086978,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
P8,0.032117321984192995,0.0807936525024135,0.3975228373693537,0.3975228373693537,0.690981949201231,0.9025070356914038,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO3,-0.007664549713670809,0.13219050884541095,-0.057981089418711974,-0.057981089418711974,0.953763691639969,0.9999999823086978,False,True,nm,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO4,-0.0701004930079889,0.10972073144840465,-0.638899249782646,-0.638899249782646,0.5228884760877237,0.8776926016229535,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO7,0.04951127177031147,0.0939368041079581,0.5270700045682839,0.5270700045682839,0.5981449757083612,0.8776926016229535,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
PO8,0.00748670233599061,0.08800358075533275,0.08507270126661225,0.08507270126661225,0.9322035928442255,0.9999999823086978,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
POz,0.02802756318387972,0.10736002100438176,0.2610614539907347,0.2610614539907347,0.7940451164183371,0.9410905083476587,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
Pz,0.17213962117108364,0.13514728742589696,1.2737186550301283,1.2737186550301283,0.2027631426700861,0.7407327504130539,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T7,-1.8955078125,13283022.799241474,-1.4270154024039187e-07,-1.4270154024039187e-07,0.9999998861406443,0.9999999823086978,False,False,nm,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
T8,0.10547338957829644,0.08814734714047193,1.1965577297546308,1.1965577297546308,0.23147898450407933,0.7407327504130539,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP10,-0.08417859932024939,0.07959123762677851,-1.0576365166600632,-1.0576365166600632,0.2902211877206705,0.7732135037586064,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP7,-0.010570826682891998,0.12415474082219544,-0.08514235230075264,-0.08514235230075264,0.9321482202628962,0.9999999823086978,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP8,0.040987349253728475,0.07033482309230411,0.5827461768111453,0.5827461768111453,0.5600641826996501,0.8776926016229535,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
TP9,-0.08417859932024939,0.07959123762677851,-1.0576365166600632,-1.0576365166600632,0.2902211877206705,0.7732135037586064,False,True,lbfgs,rms,mean ~ PC1,~1 + PC1,True,False,0.05,indep
