cluster_id,cluster_type,n_electrodes,electrodes,cluster_stat,p_value
0,positive,4,"AF3,AF4,AFz,F2",10.552235420760956,0.041391721655668866
1,positive,1,Cz,2.325716705597247,0.22035592881423716
2,positive,1,F6,3.233793816584511,0.1331733653269346
3,positive,1,TP8,2.3223301200770576,0.22135572885422916
