cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,4,"AF3, AF4, AFz, F2",10.552235420760956,0.1310737852429514,False,sleep/psd_relative_theta,sleep,fdr_bh,0.05,2026-08-13T23:34:55.264155,0.041391721655668866,0.1310737852429514,True,False,0.041391721655668866,0.1310737852429514,False,marker
2,1,Cz,2.325716705597247,0.22035592881423716,False,sleep/psd_relative_theta,sleep,fdr_bh,0.05,2026-08-13T23:34:55.264155,0.22035592881423716,0.22035592881423716,False,False,0.041391721655668866,0.1310737852429514,False,marker
3,1,F6,3.233793816584511,0.1331733653269346,False,sleep/psd_relative_theta,sleep,fdr_bh,0.05,2026-08-13T23:34:55.264155,0.1331733653269346,0.1331733653269346,False,False,0.041391721655668866,0.1310737852429514,False,marker
4,1,TP8,2.3223301200770576,0.22135572885422916,False,sleep/psd_relative_theta,sleep,fdr_bh,0.05,2026-08-13T23:34:55.264155,0.22135572885422916,0.22135572885422916,False,False,0.041391721655668866,0.1310737852429514,False,marker
