analysis_label,dimension,group1,group2,n1,n2,mean1,mean2,sd1,sd2,t_statistic,p_value,p_bonferroni,significant_05,significant_bonferroni
overall,confidence,Controls Low BDI,Controls High BDI,15,14,88.28888888888888,77.90125517598344,11.1762195575196,11.525097335033214,2.4610756734292285,0.020606482523920267,0.061819447571760805,True,False
overall,confidence,Controls Low BDI,Risk of Depression,15,12,88.28888888888888,74.09953703703702,11.1762195575196,16.473410957214732,2.550885438656759,0.01972564468253938,0.05917693404761814,True,False
overall,confidence,Controls High BDI,Risk of Depression,14,12,77.90125517598344,74.09953703703702,11.525097335033214,16.473410957214732,0.670985130561821,0.5101841689533226,1.0,False,False
