Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls Low BDI,inclusion,41,0.5789790661598785,1.1020055334340009,0.17210434977844796,-0.15289560323168555,0.6397379741561051,0.09991028604695479
Controls Low BDI,exclusion,53,0.697472588033918,1.117558126995935,0.15350841456960226,-0.14231567701196488,0.7693593946002029,0.10567964032150584
Controls High BDI,inclusion,65,0.026714851024346824,1.0377571438218185,0.1287179319019943,0.23585917994084182,0.9902859931719853,0.1228298603304979
Controls High BDI,exclusion,75,0.03798862266610252,1.0979011916256354,0.1267747097057343,0.19410347411929774,0.9717899701982246,0.11221264017794466
Risk of Depression,inclusion,100,-0.018372785313259303,1.0272892832680662,0.10272892832680662,0.16151188894799087,0.9263231179190383,0.09263231179190383
Risk of Depression,exclusion,106,-0.6486900291437441,1.041481944887942,0.10115766889700054,-0.440787787622652,0.7727751822842572,0.07505856093332568
