metric,type,value
auc,true,0.6668968253968256
auc,true,0.6654722222222222
auc,true,0.6573373015873016
auc,true,0.6596150793650793
auc,true,0.6760396825396825
auc,true,0.6341031746031746
auc,true,0.6561111111111112
auc,true,0.6476111111111111
auc,true,0.6266746031746031
auc,true,0.6305039682539684
auc,true,0.6684246031746032
auc,true,0.6660753968253967
auc,true,0.6653412698412698
auc,true,0.6498611111111111
auc,true,0.6624047619047619
auc,true,0.6308571428571429
auc,true,0.651579365079365
auc,true,0.6902380952380952
auc,true,0.6716031746031746
auc,true,0.642670634920635
auc,true,0.6584642857142856
auc,true,0.647638888888889
auc,true,0.6506706349206349
auc,true,0.652952380952381
auc,true,0.6665
auc,true,0.672642857142857
auc,true,0.6697261904761904
auc,true,0.6507658730158731
auc,true,0.6315039682539684
auc,true,0.6101944444444445
auc,true,0.6683650793650794
auc,true,0.6546388888888889
auc,true,0.647638888888889
auc,true,0.6755238095238096
auc,true,0.6730277777777778
auc,true,0.6462738095238095
auc,true,0.6066825396825397
auc,true,0.675623015873016
auc,true,0.6770436507936509
auc,true,0.6516507936507937
auc,true,0.6593809523809524
auc,true,0.6690515873015872
auc,true,0.6216706349206349
auc,true,0.6313849206349208
auc,true,0.6527380952380951
auc,true,0.6440833333333333
auc,true,0.6420277777777778
auc,true,0.62725
auc,true,0.6549880952380952
auc,true,0.6358531746031746
auc,true,0.6444365079365079
auc,true,0.6273253968253968
auc,true,0.6179246031746031
auc,true,0.6437936507936508
auc,true,0.6536230158730157
auc,true,0.6385198412698412
auc,true,0.6324325396825398
auc,true,0.6388928571428572
auc,true,0.6391944444444445
auc,true,0.6749761904761904
auc,true,0.6529484126984126
auc,true,0.6604404761904762
auc,true,0.6583015873015873
auc,true,0.6117142857142859
auc,true,0.6423134920634921
auc,true,0.6339325396825399
auc,true,0.6545079365079365
auc,true,0.6519087301587302
auc,true,0.6663611111111111
auc,true,0.6588452380952381
auc,true,0.6348015873015873
auc,true,0.6437142857142858
auc,true,0.6564523809523809
auc,true,0.6521111111111112
auc,true,0.6471230158730158
auc,true,0.6406944444444445
auc,true,0.6330039682539682
auc,true,0.6423769841269841
auc,true,0.6601706349206349
auc,true,0.6661150793650793
auc,true,0.6754087301587302
auc,true,0.6475595238095239
auc,true,0.6440396825396825
auc,true,0.6048611111111111
auc,true,0.6412341269841271
auc,true,0.6685873015873016
auc,true,0.6325833333333332
auc,true,0.644515873015873
auc,true,0.6414404761904761
auc,true,0.6543293650793652
auc,true,0.6616666666666667
auc,true,0.6562182539682538
auc,true,0.6663531746031747
auc,true,0.6531150793650793
auc,true,0.68325
auc,true,0.6396706349206349
auc,true,0.6484642857142857
auc,true,0.6222857142857142
auc,true,0.6697261904761904
auc,true,0.6721626984126985
auc,permuted,0.5282976190476191
auc,permuted,0.5046269841269841
auc,permuted,0.4864484126984126
auc,permuted,0.4618690476190475
auc,permuted,0.5090436507936508
auc,permuted,0.5253373015873015
auc,permuted,0.5441507936507936
auc,permuted,0.5077301587301587
auc,permuted,0.4976388888888889
auc,permuted,0.4844246031746032
auc,permuted,0.5476587301587302
auc,permuted,0.532547619047619
auc,permuted,0.4602698412698411
auc,permuted,0.5460753968253967
auc,permuted,0.545452380952381
auc,permuted,0.4774642857142858
auc,permuted,0.532281746031746
auc,permuted,0.4768055555555556
auc,permuted,0.487531746031746
auc,permuted,0.4954126984126983
auc,permuted,0.5152619047619048
auc,permuted,0.4929563492063491
auc,permuted,0.5344007936507936
auc,permuted,0.4472460317460318
auc,permuted,0.4775793650793652
auc,permuted,0.5609166666666667
auc,permuted,0.4555238095238096
auc,permuted,0.5174801587301587
auc,permuted,0.4324563492063493
auc,permuted,0.4780515873015872
auc,permuted,0.5444166666666667
auc,permuted,0.5069960317460318
auc,permuted,0.4729920634920636
auc,permuted,0.5016309523809523
auc,permuted,0.4740674603174603
auc,permuted,0.5185277777777777
auc,permuted,0.5249761904761905
auc,permuted,0.5797738095238095
auc,permuted,0.5345039682539683
auc,permuted,0.4987222222222223
auc,permuted,0.5189920634920635
auc,permuted,0.4724801587301587
auc,permuted,0.4833015873015873
auc,permuted,0.5035039682539683
auc,permuted,0.4811111111111111
auc,permuted,0.4438928571428571
auc,permuted,0.4779087301587302
auc,permuted,0.5359325396825396
auc,permuted,0.5157539682539682
auc,permuted,0.4668968253968253
auc,permuted,0.5190555555555556
auc,permuted,0.5165119047619048
auc,permuted,0.4910436507936508
auc,permuted,0.5198214285714285
auc,permuted,0.4769087301587301
auc,permuted,0.5050357142857141
auc,permuted,0.4575198412698413
auc,permuted,0.5092817460317459
auc,permuted,0.4663690476190476
auc,permuted,0.4741746031746031
auc,permuted,0.5545436507936509
auc,permuted,0.4975317460317461
auc,permuted,0.4639484126984127
auc,permuted,0.5044960317460317
auc,permuted,0.5192698412698412
auc,permuted,0.5332261904761906
auc,permuted,0.4702817460317461
auc,permuted,0.4761071428571428
auc,permuted,0.5008253968253967
auc,permuted,0.5668769841269842
auc,permuted,0.4616349206349207
auc,permuted,0.4821944444444445
auc,permuted,0.5341944444444444
auc,permuted,0.520484126984127
auc,permuted,0.4634841269841271
auc,permuted,0.510718253968254
auc,permuted,0.5371587301587302
auc,permuted,0.5015079365079365
auc,permuted,0.4941190476190476
auc,permuted,0.5339761904761905
auc,permuted,0.5097380952380952
auc,permuted,0.4804365079365079
auc,permuted,0.4879087301587302
auc,permuted,0.4797142857142856
auc,permuted,0.4826984126984127
auc,permuted,0.495313492063492
auc,permuted,0.4505912698412699
auc,permuted,0.4272817460317459
auc,permuted,0.4773968253968254
auc,permuted,0.4751904761904762
auc,permuted,0.4910198412698413
auc,permuted,0.5223730158730159
auc,permuted,0.5345634920634921
auc,permuted,0.5110992063492064
auc,permuted,0.478626984126984
auc,permuted,0.4818690476190475
auc,permuted,0.4748095238095238
auc,permuted,0.4706230158730159
auc,permuted,0.5239246031746032
auc,permuted,0.4996547619047619
auc,permuted,0.432063492063492
auc,permuted,0.5041190476190476
auc,permuted,0.5745396825396825
auc,permuted,0.4911507936507937
auc,permuted,0.5142103174603175
auc,permuted,0.472845238095238
auc,permuted,0.5033809523809524
auc,permuted,0.4802539682539682
auc,permuted,0.5160277777777778
auc,permuted,0.5346706349206348
auc,permuted,0.4820039682539682
auc,permuted,0.5014563492063492
auc,permuted,0.4649722222222222
auc,permuted,0.5116666666666666
auc,permuted,0.5173928571428572
auc,permuted,0.477531746031746
auc,permuted,0.5521150793650794
auc,permuted,0.4450793650793652
auc,permuted,0.471702380952381
auc,permuted,0.5368095238095238
auc,permuted,0.4938928571428572
auc,permuted,0.5058769841269841
auc,permuted,0.5238928571428573
auc,permuted,0.5363690476190477
auc,permuted,0.4864484126984126
auc,permuted,0.489234126984127
auc,permuted,0.4874801587301587
auc,permuted,0.4619801587301587
auc,permuted,0.4092420634920635
auc,permuted,0.5208452380952382
auc,permuted,0.4495873015873016
auc,permuted,0.5223095238095238
auc,permuted,0.5144880952380954
auc,permuted,0.4461706349206348
auc,permuted,0.5679166666666665
auc,permuted,0.5112063492063491
auc,permuted,0.4723888888888889
auc,permuted,0.4911507936507936
auc,permuted,0.5024404761904762
auc,permuted,0.4427063492063491
auc,permuted,0.4457182539682539
auc,permuted,0.5578253968253969
auc,permuted,0.5348412698412699
auc,permuted,0.5430555555555555
auc,permuted,0.472892857142857
auc,permuted,0.44875
auc,permuted,0.5306904761904762
auc,permuted,0.4700039682539683
auc,permuted,0.4703174603174603
auc,permuted,0.4958650793650794
auc,permuted,0.4860595238095238
auc,permuted,0.5200079365079364
auc,permuted,0.4972103174603174
auc,permuted,0.5405912698412698
auc,permuted,0.5155396825396825
auc,permuted,0.5189365079365079
auc,permuted,0.446829365079365
auc,permuted,0.4757936507936508
auc,permuted,0.433579365079365
auc,permuted,0.4969999999999999
auc,permuted,0.5019642857142858
auc,permuted,0.4874246031746032
auc,permuted,0.4928968253968254
auc,permuted,0.5074880952380952
auc,permuted,0.4049920634920635
auc,permuted,0.4883333333333333
auc,permuted,0.489015873015873
auc,permuted,0.4569365079365079
auc,permuted,0.4929642857142856
auc,permuted,0.5268888888888889
auc,permuted,0.5452420634920635
auc,permuted,0.51959126984127
auc,permuted,0.4262261904761905
auc,permuted,0.496047619047619
auc,permuted,0.4905198412698412
auc,permuted,0.5350714285714285
auc,permuted,0.5158095238095238
auc,permuted,0.475813492063492
auc,permuted,0.5035674603174604
auc,permuted,0.5418253968253969
auc,permuted,0.5039801587301588
auc,permuted,0.5162976190476191
auc,permuted,0.4418055555555555
auc,permuted,0.4318531746031747
auc,permuted,0.476313492063492
auc,permuted,0.500968253968254
auc,permuted,0.4817063492063492
auc,permuted,0.5198888888888888
auc,permuted,0.517686507936508
auc,permuted,0.4705595238095238
auc,permuted,0.4639484126984127
auc,permuted,0.4693928571428572
auc,permuted,0.5222420634920634
auc,permuted,0.5767936507936507
auc,permuted,0.4739047619047619
auc,permuted,0.5040714285714286
auc,permuted,0.4708650793650793
auc,permuted,0.5170119047619047
auc,permuted,0.3938174603174603
auc,permuted,0.5057579365079364
auc,permuted,0.4534007936507936
auc,permuted,0.4936746031746031
auc,permuted,0.4113571428571428
auc,permuted,0.4616904761904762
auc,permuted,0.4704484126984127
auc,permuted,0.5011349206349207
auc,permuted,0.4840714285714286
auc,permuted,0.4834206349206349
auc,permuted,0.5530595238095238
auc,permuted,0.4909761904761904
auc,permuted,0.5296269841269841
auc,permuted,0.4344047619047619
auc,permuted,0.5081984126984127
auc,permuted,0.5070992063492062
auc,permuted,0.4853650793650794
auc,permuted,0.4412261904761904
auc,permuted,0.4814444444444445
auc,permuted,0.5303571428571429
auc,permuted,0.4936825396825396
auc,permuted,0.4817142857142857
auc,permuted,0.509797619047619
auc,permuted,0.555138888888889
auc,permuted,0.5588888888888888
auc,permuted,0.5039484126984127
auc,permuted,0.5024484126984127
auc,permuted,0.5303809523809523
auc,permuted,0.5302301587301587
auc,permuted,0.5287222222222222
auc,permuted,0.4835674603174604
auc,permuted,0.5633928571428571
auc,permuted,0.4829920634920635
auc,permuted,0.5428492063492064
auc,permuted,0.578218253968254
auc,permuted,0.4946150793650793
auc,permuted,0.4995396825396826
auc,permuted,0.4864285714285715
auc,permuted,0.5043253968253968
auc,permuted,0.503734126984127
auc,permuted,0.48225
auc,permuted,0.5486507936507936
auc,permuted,0.4684325396825397
auc,permuted,0.5379761904761904
auc,permuted,0.440265873015873
auc,permuted,0.5347063492063493
auc,permuted,0.4895079365079365
auc,permuted,0.4676190476190476
auc,permuted,0.4943968253968254
auc,permuted,0.4733531746031746
auc,permuted,0.4346150793650793
auc,permuted,0.5141785714285715
auc,permuted,0.4699642857142856
auc,permuted,0.4892857142857142
auc,permuted,0.516265873015873
auc,permuted,0.5378650793650793
