subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.8359690476190477,0.8382738095238095,0.5792357936507936,0.5708531746031746,0.008,1,**
4,0.8599869528619528,0.8635088985088984,0.5980223376623376,0.593922558922559,0.002,1,**
6,0.6855702380952381,0.6862857142857143,0.6214592857142857,0.6180357142857142,0.288,0,
8,0.6343370947570947,0.6377683982683982,0.5924607647907647,0.5833583453583453,0.302,0,
13,0.7571666666666665,0.7666666666666666,0.6250666666666667,0.6166666666666666,0.224,0,
14,0.8977668253968253,0.8983492063492062,0.5293146825396825,0.5268551587301586,0.0,1,***
18,0.6791538492063492,0.6845912698412697,0.6056661349206349,0.6025793650793652,0.21,0,
24,0.88368373015873,0.883904761904762,0.5463584603174602,0.5436408730158729,0.0,1,***
26,0.7674419336219337,0.7661536796536796,0.5672784992784993,0.5636774891774892,0.004,1,**
27,0.4371626984126984,0.43519841269841264,0.5900676190476191,0.5816865079365079,0.922,0,
34,0.6175567123617124,0.6166190476190476,0.5991185156325155,0.5958326118326118,0.396,0,
35,0.824287554112554,0.8248253968253967,0.6014289841269841,0.6038583453583454,0.002,1,**
40,0.8143063492063493,0.8150992063492062,0.6043715873015872,0.6039880952380953,0.01,1,*
43,0.5569650360750361,0.5641067821067821,0.5821604415584416,0.5821017316017316,0.614,0,
