subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.5378888888888889,0.538888888888889,0.5045444444444445,0.5055555555555555,0.432,0,
4,0.800588888888889,0.8033333333333333,0.5003288888888888,0.49722222222222223,0.0,1,***
5,0.43172222222222234,0.4333333333333334,0.5062666666666666,0.5055555555555555,0.77,0,
6,0.35462666666666665,0.354,0.4920426666666667,0.49599999999999994,0.872,0,
7,0.36233333333333334,0.3666666666666667,0.48523333333333335,0.4833333333333334,0.728,0,
8,0.5503066666666666,0.554,0.5008666666666666,0.508,0.338,0,
10,0.6447833333333334,0.6418333333333334,0.49777200000000005,0.5069999999999999,0.098,0,
12,0.5280499999999999,0.5375,0.5077766666666667,0.51875,0.46,0,
14,0.8237999999999999,0.82,0.4981222222222222,0.5055555555555555,0.004,1,**
18,0.7465599999999998,0.752,0.50416,0.512,0.004,1,**
19,0.22483333333333333,0.2,0.49629999999999996,0.5,0.886,0,
20,0.5968333333333333,0.6166666666666666,0.4982,0.5,0.348,0,
21,0.4221388888888889,0.4138888888888889,0.5095444444444445,0.5152777777777777,0.72,0,
22,0.707775,0.7054166666666666,0.49876,0.5,0.04,1,*
24,0.8211666666666666,0.8166666666666668,0.5033333333333333,0.5166666666666666,0.002,1,**
25,0.5661966666666667,0.5616666666666665,0.5037039999999999,0.5065,0.328,0,
26,0.42089999999999994,0.42125,0.49218,0.495,0.702,0,
27,0.8605633333333335,0.8614999999999999,0.49543600000000004,0.497,0.0,1,***
28,0.6673888888888889,0.6699999999999999,0.49907111111111113,0.49944444444444447,0.046,1,*
29,0.40175666666666665,0.40516666666666656,0.500432,0.4960000000000001,0.792,0,
30,0.6577500000000001,0.655,0.49184500000000003,0.49624999999999997,0.104,0,
31,0.7728333333333333,0.775,0.495911111111111,0.4944444444444444,0.02,1,*
32,0.4361,0.4344444444444444,0.50084,0.4955555555555556,0.742,0,
34,0.6060833333333333,0.5966666666666667,0.50152,0.5040000000000001,0.214,0,
35,0.65298,0.6539999999999999,0.49093200000000004,0.496,0.084,0,
37,0.71691,0.7221666666666666,0.503136,0.4983333333333333,0.024,1,*
38,0.8144999999999999,0.8166666666666668,0.4924666666666667,0.5,0.016,1,*
40,0.36608333333333326,0.37916666666666665,0.5055416666666667,0.5166666666666666,0.836,0,
41,0.5325566666666667,0.5378333333333334,0.5011393333333334,0.5085,0.426,0,
42,0.6950500000000001,0.6941666666666666,0.49842333333333333,0.50125,0.05,0,
43,0.48811111111111116,0.4905555555555555,0.49306,0.51,0.566,0,
