feature_name,selected_row_frac,included
N1_mean_occipitoparietal_lateral_trimmean,0.9421172886519421,True
psd_relative_delta_mean_central_mid_trimmean,0.9329779131759329,True
psd_relative_beta_mean_frontal_left_trimmean,0.9291698400609292,False
wsmi_beta_mean_frontal_right_trimmean,0.9276466108149276,False
wsmi_theta_mean_frontal_right_trimmean,0.9207920792079208,False
kolmogorov_complexity_mean_central_mid_trimmean,0.9192688499619193,True
wsmi_theta_mean_central_left_trimmean,0.9154607768469155,False
wsmi_gamma_mean_central_left_trimmean,0.913937547600914,False
P3b_mean_centroparietal_midline_trimmean,0.913937547600914,False
PE_theta_mean_central_mid_trimmean,0.9108910891089109,False
wsmi_theta_mean_posterior_mid_trimmean,0.9108910891089109,True
kolmogorov_complexity_mean_frontal_mid_trimmean,0.9101294744859101,True
psd_relative_theta_mean_central_mid_trimmean,0.9070830159939071,False
PE_alpha_mean_posterior_right_trimmean,0.9063214013709063,False
psd_relative_gamma_mean_frontal_left_trimmean,0.9047981721249048,False
psd_relative_gamma_mean_frontal_right_trimmean,0.9032749428789033,False
wsmi_gamma_mean_central_right_trimmean,0.9002284843869002,False
wsmi_theta_mean_frontal_mid_trimmean,0.9002284843869002,False
psd_relative_gamma_mean_posterior_left_trimmean,0.9002284843869002,False
PE_theta_mean_frontal_mid_trimmean,0.9002284843869002,False
psd_relative_delta_mean_central_left_trimmean,0.8994668697638994,True
psd_relative_theta_mean_central_right_trimmean,0.8987052551408987,True
wsmi_gamma_mean_central_mid_trimmean,0.8987052551408987,False
wsmi_gamma_mean_frontal_right_trimmean,0.897943640517898,False
wsmi_alpha_mean_frontal_left_trimmean,0.8971820258948972,False
slowwaves_PTP_mean_central_mid_trimmean,0.8964204112718964,True
psd_relative_delta_mean_frontal_mid_trimmean,0.8964204112718964,False
wsmi_alpha_mean_posterior_mid_trimmean,0.8933739527798934,True
psd_relative_delta_mean_posterior_mid_trimmean,0.8926123381568926,False
wsmi_beta_mean_central_left_trimmean,0.8903274942878904,False
wsmi_beta_mean_central_mid_trimmean,0.8903274942878904,False
PE_alpha_mean_frontal_right_trimmean,0.8903274942878904,False
psd_relative_delta_mean_posterior_right_trimmean,0.8888042650418888,False
psd_relative_gamma_mean_posterior_mid_trimmean,0.8872810357958872,False
PE_gamma_mean_central_mid_trimmean,0.8872810357958872,False
psd_relative_theta_mean_frontal_mid_trimmean,0.8872810357958872,False
PE_beta_mean_frontal_right_trimmean,0.8865194211728865,False
PE_theta_mean_central_right_trimmean,0.8796648895658796,True
wsmi_gamma_mean_posterior_left_trimmean,0.8789032749428789,True
slowwaves_Density_mean_frontal_right_trimmean,0.8789032749428789,False
psd_relative_delta_mean_frontal_left_trimmean,0.8766184310738766,False
PE_beta_mean_frontal_left_trimmean,0.8758568164508759,False
P1_mean_occipitoparietal_lateral_trimmean,0.8758568164508759,False
kolmogorov_complexity_mean_central_right_trimmean,0.8758568164508759,False
PE_theta_mean_posterior_right_trimmean,0.8750952018278751,False
wsmi_alpha_mean_frontal_mid_trimmean,0.8743335872048743,False
psd_relative_theta_mean_posterior_left_trimmean,0.8735719725818736,False
psd_relative_theta_mean_frontal_right_trimmean,0.8728103579588729,False
kolmogorov_complexity_mean_central_left_trimmean,0.8728103579588729,False
wsmi_beta_mean_frontal_mid_trimmean,0.872048743335872,False
psd_relative_gamma_mean_frontal_mid_trimmean,0.872048743335872,False
psd_relative_theta_mean_posterior_mid_trimmean,0.8712871287128713,False
PE_alpha_mean_central_left_trimmean,0.8705255140898706,True
slowwaves_PTP_mean_frontal_left_trimmean,0.869002284843869,True
slowwaves_Frequency_mean_central_left_trimmean,0.869002284843869,False
PE_beta_mean_posterior_left_trimmean,0.869002284843869,False
wsmi_beta_mean_posterior_right_trimmean,0.8674790555978675,False
