subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
3,0.579363492063492,0.5816666666666666,0.6300130158730158,0.6300992063492064,0.68,0,
4,0.8548768205868206,0.8602763347763347,0.5994565031265031,0.5971004088504088,0.0,1,***
5,0.5511164381914382,0.55368265993266,0.5990803823953824,0.5922534872534873,0.702,0,
6,0.4900412481962481,0.4895275372775373,0.5973240394420394,0.5962376142376142,0.904,0,
7,0.5161666666666666,0.5,0.6429333333333332,0.6333333333333333,0.842,0,
8,0.6150295334295334,0.6166504329004329,0.6043336767676767,0.6065984848484849,0.462,0,
10,0.7470534391534391,0.7466190476190475,0.5904265476190476,0.5902460317460317,0.026,1,*
12,0.6563176984126984,0.6566825396825398,0.5794833730158729,0.5797718253968254,0.214,0,
14,0.79135,0.7866666666666666,0.6314288888888889,0.6353968253968254,0.066,0,
18,0.7866031746031744,0.7918015873015873,0.6101470793650793,0.6120952380952381,0.006,1,**
19,0.429,0.4166666666666666,0.6766666666666665,0.6833333333333333,0.994,0,
20,0.7889444444444443,0.7972222222222222,0.6656333333333333,0.65,0.158,0,
21,0.5413222222222221,0.543611111111111,0.6161566666666668,0.6166666666666666,0.736,0,
22,0.8017971428571427,0.804138888888889,0.616818880952381,0.6122380952380952,0.012,1,*
24,0.8293507936507936,0.8305555555555555,0.6017115873015874,0.5990674603174603,0.004,1,**
25,0.6845637037037038,0.6820873015873016,0.5725866746031746,0.5713055555555555,0.104,0,
26,0.5795191269841269,0.5812460317460317,0.5984322619047618,0.5953968253968254,0.572,0,
27,0.8723438492063491,0.8766031746031746,0.5991330317460317,0.594984126984127,0.0,1,***
28,0.7048143650793649,0.7047479557479557,0.5964139894179893,0.5932499999999999,0.08,0,
29,0.5778654232804232,0.5819907407407408,0.6089414285714285,0.6005079365079364,0.61,0,
30,0.7305853968253967,0.729265873015873,0.6145163968253969,0.6095595238095237,0.102,0,
31,0.7639555555555555,0.7615079365079365,0.617991111111111,0.6135714285714285,0.076,0,
32,0.5615667845117845,0.5642364117364118,0.5983453006253007,0.5958005050505051,0.678,0,
34,0.6936571428571428,0.6944484126984126,0.607246253968254,0.6065714285714285,0.17,0,
35,0.6962812301587303,0.6969107142857143,0.6066965555555555,0.6051349206349206,0.168,0,
37,0.7668316883116881,0.7699126984126983,0.552216556998557,0.5419083694083694,0.0,1,***
38,0.8551444444444445,0.85,0.6517255555555554,0.6494444444444445,0.026,1,*
40,0.5284305555555556,0.5251984126984126,0.6201394444444445,0.6243253968253968,0.812,0,
41,0.5563154617604618,0.5599623015873015,0.5826097525252526,0.581448051948052,0.606,0,
42,0.797068492063492,0.7930039682539682,0.5716647619047619,0.5686309523809524,0.008,1,**
43,0.6839330952380952,0.6846547619047619,0.6021591825396826,0.6053392857142859,0.184,0,
