subject,auc,label_std,label_mean
05,0.5786666666666667,31.851838374623483,71.98039215686275
06,0.5800000000000001,26.15362357116013,50.659574468085104
08,0.8099999999999999,23.45257460949551,46.5
09,0.5833333333333334,9.828166519898666,74.08333333333333
12,0.7875,23.960365170403794,48.108108108108105
13,0.7333333333333335,3.075796858667593,94.75
14,0.7116666666666667,10.921534099419608,77.47619047619048
18,0.6506666666666666,19.713511838827902,68.25
22,0.6706666666666667,17.91702006035427,69.0
32,0.46033333333333337,23.04915776052105,51.04
34,0.5800000000000001,27.735363037910684,67.43396226415095
38,0.75,21.479116346451274,47.5609756097561
43,0.4503333333333333,22.826478125365085,59.680851063829785
