subject,auc,label_std,label_mean
03,0.5789473684210527,12.470504884065122,54.52777777777778
04,0.576923076923077,13.509580745893803,54.21052631578947
05,0.72,35.51770080828812,66.35555555555555
06,0.5359848484848484,27.234010067337238,51.32608695652174
08,0.6623376623376624,25.24188629877462,47.883720930232556
09,0.5441176470588235,10.765411681396618,74.41379310344827
10,0.5642857142857143,16.502085946319337,43.833333333333336
12,0.5,28.104265756190486,47.275862068965516
18,0.42261904761904767,21.138504290426123,67.73333333333333
21,0.46153846153846156,18.241033252468103,48.88235294117647
22,0.4063545150501673,18.409158287209586,69.24489795918367
24,0.39115646258503406,11.204965885900842,58.51428571428571
25,0.4270833333333333,23.258501558287072,51.7
26,0.453781512605042,21.34155468848835,67.375
27,0.42857142857142855,20.524601317912595,48.0
28,0.5614035087719298,21.15986767444447,59.64
29,0.46190476190476193,31.741218094275695,52.827586206896555
30,0.5692307692307692,18.479665140781503,45.04347826086956
31,0.5357142857142857,18.504906888373377,54.7
32,0.7309782608695652,27.58309736883875,54.256410256410255
34,0.5895652173913043,29.72629277709386,65.41666666666667
37,0.5619047619047618,22.880098879401345,53.03225806451613
38,0.4888888888888888,28.63307983556022,45.125
39,0.3209876543209877,16.66095140102454,65.11111111111111
40,0.7619047619047619,23.753765581699774,61.206896551724135
41,0.42857142857142855,10.237529855578426,56.8421052631579
42,0.8117647058823529,13.651189631492866,57.54545454545455
43,0.55,25.62530681194567,63.52777777777778
