mean_fpr,mean_tpr,std_tpr
0.0,0.0,0.0
0.010101010101010102,0.10411493001824328,0.1388360192090627
0.020202020202020204,0.10411493001824328,0.1388360192090627
0.030303030303030304,0.10411493001824328,0.1388360192090627
0.04040404040404041,0.11568325299960973,0.14032938904851694
0.05050505050505051,0.1283238861759572,0.13606820564586597
0.06060606060606061,0.1283238861759572,0.13606820564586597
0.07070707070707072,0.1380843120854514,0.13588969210885357
0.08080808080808081,0.1531353324936147,0.14333468964568064
0.09090909090909091,0.1642878704318669,0.1484674610107339
0.10101010101010102,0.1731837364705901,0.14841448125141482
0.11111111111111112,0.1731837364705901,0.14841448125141482
0.12121212121212122,0.174736531501646,0.14909477014176245
0.13131313131313133,0.19649983548544694,0.157693770263934
0.14141414141414144,0.20840459739020883,0.15496866870674544
0.15151515151515152,0.2147071183986122,0.1523230135357451
0.16161616161616163,0.22978749837669035,0.14883711795186597
0.17171717171717174,0.25735297800983914,0.1500311037251763
0.18181818181818182,0.2624550188261657,0.15643970926729875
0.19191919191919193,0.2686661989503893,0.1646682176338365
0.20202020202020204,0.29135334515781314,0.1851300438465509
0.21212121212121213,0.29135334515781314,0.1851300438465509
0.22222222222222224,0.29782901234776604,0.17968119741908678
0.23232323232323235,0.3062898967015076,0.1850493591579494
0.24242424242424243,0.3206199765595378,0.18408086769491908
0.25252525252525254,0.3354258989284853,0.1857049569659797
0.26262626262626265,0.3354258989284853,0.1857049569659797
0.27272727272727276,0.3354258989284853,0.1857049569659797
0.2828282828282829,0.33896282094366814,0.18434899943686506
0.29292929292929293,0.3727063183426278,0.1695975365898031
0.30303030303030304,0.3795090394310631,0.1697917510692036
0.31313131313131315,0.3870938459289131,0.1777406243093351
0.32323232323232326,0.3971453665371564,0.17946761349090515
0.33333333333333337,0.4160564397383668,0.17128770283969427
0.3434343434343435,0.4160564397383668,0.17128770283969427
0.3535353535353536,0.42017731885924586,0.1671941938841173
0.36363636363636365,0.4243439855259125,0.17055156838348362
0.37373737373737376,0.4243439855259125,0.17055156838348362
0.38383838383838387,0.4422011283830554,0.18488902185328715
0.393939393939394,0.4422011283830554,0.18488902185328715
0.4040404040404041,0.4529284962532804,0.17535150102792801
0.4141414141414142,0.45739278196756616,0.17490129969493023
0.42424242424242425,0.4594936223037006,0.17327319460768226
0.43434343434343436,0.4656160712832924,0.1729976190286244
0.4444444444444445,0.4719002460457281,0.17115378018274938
0.4545454545454546,0.4719002460457281,0.17115378018274938
0.4646464646464647,0.47700228686205465,0.1690635990839317
0.4747474747474748,0.49425918962315907,0.17290883011006689
0.48484848484848486,0.4985959243170367,0.17425253120719217
0.494949494949495,0.4985959243170367,0.17425253120719217
0.5050505050505051,0.5528711050224233,0.17826660731536662
0.5151515151515152,0.5528711050224233,0.17826660731536662
0.5252525252525253,0.5528711050224233,0.17826660731536662
0.5353535353535354,0.5681772274714029,0.17920042300624908
0.5454545454545455,0.5820802886958927,0.17833974009593628
0.5555555555555556,0.5820802886958927,0.17833974009593628
0.5656565656565657,0.5867924243862891,0.18199202735454237
0.5757575757575758,0.6042594111810071,0.18860146982153417
0.5858585858585859,0.608461091853276,0.19337907163210083
0.595959595959596,0.6114372823294664,0.19296900695280703
0.6060606060606061,0.6530463451296145,0.1864885870620943
0.6161616161616162,0.6544199715032407,0.1849247249885332
0.6262626262626263,0.6544199715032407,0.1849247249885332
0.6363636363636365,0.6626857778257698,0.18918265750876687
0.6464646464646465,0.6757847130520341,0.192676025844198
0.6565656565656566,0.6771583394256605,0.19127573621931634
0.6666666666666667,0.686870118874282,0.18856888625418325
0.6767676767676768,0.686870118874282,0.18856888625418325
0.686868686868687,0.6938604149927293,0.19438550078807992
0.696969696969697,0.715288986421301,0.1755105410771362
0.7070707070707072,0.725231424935168,0.18018815568515947
0.7171717171717172,0.7307336258155201,0.17497212654734978
0.7272727272727273,0.7414479115298059,0.16949175043249035
0.7373737373737375,0.7414479115298059,0.16949175043249035
0.7474747474747475,0.7469424170243114,0.16397956780825437
0.7575757575757577,0.7692285053726943,0.14408884988656004
0.7676767676767677,0.776881566597184,0.13087715643249714
0.7777777777777778,0.7893815665971841,0.13873344759774156
0.787878787878788,0.7978849679577282,0.13690508519330583
0.797979797979798,0.7995856482298371,0.13555358372455525
0.8080808080808082,0.8150692664262795,0.14186212756522956
0.8181818181818182,0.8218719875147149,0.138831822202745
0.8282828282828284,0.8232456138883413,0.13734485923093703
0.8383838383838385,0.8547171768725093,0.12748118688660723
0.8484848484848485,0.8582886054439378,0.13007416923334567
0.8585858585858587,0.872634343739256,0.11280164002398002
0.8686868686868687,0.8812794684558093,0.10912416857945262
0.8787878787878789,0.9046794639054941,0.09562466701201978
0.888888888888889,0.9064651781912085,0.09691250145061552
0.8989898989898991,0.9064651781912085,0.09691250145061552
0.9090909090909092,0.9113546339735213,0.09784126298805121
0.9191919191919192,0.916456674789848,0.09860306029802117
0.9292929292929294,0.9263206203680793,0.08894330695491344
0.9393939393939394,0.9393591691209137,0.08467420540647949
0.9494949494949496,0.9453115500732946,0.06985709984925222
0.9595959595959597,0.9506098232287105,0.07097822564273253
0.9696969696969697,0.9537154132908222,0.07116869958276345
0.9797979797979799,0.9537154132908222,0.07116869958276345
0.98989898989899,0.9537154132908222,0.07116869958276345
1.0,1.0,0.0
