Group,Inclusion_Exclusion,N,Mean_Raw,SD_Raw,SE_Raw,Mean_Normalized,SD_Normalized,SE_Normalized
Controls Low BDI,inclusion,47,46.61702127659574,21.475520129844668,3.132526561152656,-6.980141843971633,28.144567833423334,4.105307147734211
Controls Low BDI,exclusion,58,52.56896551724138,23.474594007636245,3.0823652019729337,-1.2781609195402284,24.743172450460385,3.2489377121029133
Controls High BDI,inclusion,66,43.78787878787879,26.114254964565088,3.2144425794027582,-4.251515151515151,25.35116456255106,3.120512644066833
Controls High BDI,exclusion,86,47.093023255813954,26.79535864417644,2.889417831582271,-2.0162790697674424,31.000837325476883,3.342906260434837
Risk of Depression,inclusion,106,55.471698113207545,29.90403939816566,2.9045370694812935,-5.066666666666665,26.551207188649695,2.5788812170854007
Risk of Depression,exclusion,106,47.320754716981135,30.231345186840922,2.9363278180020913,-8.033962264150945,20.520068370984664,1.993085230334186
