cluster_id,n_channels,channels,statistic,p_value,significant,marker_name,marker_type,correction_method,correction_alpha,analysis_timestamp,p_value_uncorrected,p_value_corrected,significant_uncorrected,significant_corrected,marker_p_value_uncorrected,marker_p_value_corrected,marker_rejected,correction_unit
1,1,AF7,-2.4407915844800403,0.20155968806238753,False,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:25:41.902759,0.20155968806238753,0.20155968806238753,False,False,0.007398520295940812,0.09213157368526295,False,marker
2,1,FC6,-2.7861798541596285,0.1349730053989202,False,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:25:41.902759,0.1349730053989202,0.1349730053989202,False,False,0.007398520295940812,0.09213157368526295,False,marker
3,1,FT7,-2.9147329805816513,0.1225754849030194,False,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:25:41.902759,0.1225754849030194,0.1225754849030194,False,False,0.007398520295940812,0.09213157368526295,False,marker
4,8,"O1, O2, Oz, P8, PO4, PO8, T8, TP8",-21.75653621660703,0.09213157368526295,False,sleep/PE_alpha,sleep,fdr_bh,0.05,2026-08-14T00:25:41.902759,0.007398520295940812,0.09213157368526295,True,False,0.007398520295940812,0.09213157368526295,False,marker
