aic,bic,log_likelihood,log_likelihood_restricted,n_observations,n_groups,n_parameters,n_fixed_effects,n_random_effects,converged,scale,deviance,rsquared_within,rsquared_between
9819.030131939147,9844.530267772294,-4904.515065969574,,1212,42,5,4,1,True,178.28601623624078,9809.030131939147,,
