predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01
Intercept,-0.18238353516465647,1.6169628610213636,-0.11279389252604904,0.9101939605011671,-3.3515725071053737,2.986805436776061,False,False
group[T.Risk of Depression],0.2752613399540675,2.9502252029453184,0.09330180613983771,0.92566379725187,-5.507073804101129,6.057596484009263,False,False
inclusion_exclusion[T.inclusion],-1.9430712726023687,0.7770254113779949,-2.5006534460134078,0.012396441757933809,-3.466013093975658,-0.4201294512290792,True,False
probe_number,-0.033388405063045155,0.10484258517558696,-0.318462245156654,0.7501343290082487,-0.2388760960532686,0.17209928592717827,False,False
group[T.Risk of Depression]:probe_number,-0.3431643899680108,0.19660607557440749,-1.745441431377012,0.08090805906128115,-0.7285052172356095,0.04217643729958792,False,False
subject_id Var,0.2647211251953519,0.06838822389249875,3.870858316359758,0.00010845281596526694,0.13068266939939271,0.3987595809913111,True,True
