feature_name,selected_row_frac,included
psd_relative_theta_mean_central_mid_trimmean,0.8997524752475248,False
PE_alpha_mean_central_left_trimmean,0.8910891089108911,True
psd_relative_delta_mean_central_left_trimmean,0.8849009900990099,False
psd_relative_alpha_mean_frontal_mid_trimmean,0.8774752475247525,False
psd_relative_gamma_mean_frontal_mid_trimmean,0.8638613861386139,False
PE_gamma_mean_central_mid_trimmean,0.8626237623762376,False
wsmi_gamma_mean_posterior_mid_trimmean,0.8576732673267327,False
wsmi_theta_mean_frontal_right_trimmean,0.8564356435643564,False
kolmogorov_complexity_mean_central_mid_trimmean,0.8564356435643564,True
wsmi_alpha_mean_posterior_left_trimmean,0.8477722772277227,False
psd_relative_theta_mean_central_right_trimmean,0.8477722772277227,True
wsmi_alpha_mean_posterior_mid_trimmean,0.8465346534653465,False
psd_relative_beta_mean_central_mid_trimmean,0.8415841584158416,True
psd_relative_beta_mean_frontal_left_trimmean,0.8391089108910891,True
slowwaves_Duration_mean_frontal_mid_trimmean,0.8378712871287128,False
wsmi_beta_mean_posterior_right_trimmean,0.8366336633663366,False
psd_relative_theta_mean_posterior_left_trimmean,0.8353960396039604,False
psd_relative_beta_mean_posterior_mid_trimmean,0.8341584158415841,False
wsmi_theta_mean_frontal_mid_trimmean,0.8341584158415841,False
kolmogorov_complexity_mean_posterior_left_trimmean,0.8341584158415841,False
psd_relative_delta_mean_frontal_mid_trimmean,0.8329207920792079,False
wsmi_theta_mean_posterior_mid_trimmean,0.8304455445544554,False
psd_relative_gamma_mean_posterior_mid_trimmean,0.8304455445544554,False
wsmi_beta_mean_central_left_trimmean,0.8292079207920792,False
PE_alpha_mean_posterior_left_trimmean,0.8279702970297029,False
wsmi_beta_mean_posterior_mid_trimmean,0.8242574257425742,False
psd_relative_delta_mean_central_mid_trimmean,0.823019801980198,True
PE_alpha_mean_central_right_trimmean,0.823019801980198,False
slowwaves_PTP_mean_frontal_left_trimmean,0.823019801980198,False
psd_relative_theta_mean_frontal_mid_trimmean,0.8217821782178217,False
kolmogorov_complexity_mean_posterior_mid_trimmean,0.8217821782178217,True
PE_alpha_mean_posterior_right_trimmean,0.8217821782178217,False
