subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.7618333333333333,0.7666666666666666,0.4893333333333333,0.4833333333333333,0.026,1,*
3,0.547,0.55,0.49246666666666666,0.4833333333333333,0.35,0,
4,0.7169666666666668,0.7149999999999999,0.5058,0.5066666666666666,0.004,1,**
5,0.6572833333333332,0.665,0.50835,0.5166666666666666,0.096,0,
6,0.43705000000000005,0.4375,0.49910000000000004,0.5,0.732,0,
8,0.5631333333333334,0.5666666666666667,0.49784,0.495,0.226,0,
12,0.56675,0.5666666666666667,0.4930333333333333,0.4999999999999999,0.242,0,
21,0.4944999999999999,0.4916666666666666,0.5022333333333333,0.5,0.54,0,
22,0.5115,0.5166666666666666,0.5035666666666667,0.5,0.472,0,
24,0.8113333333333334,0.8166666666666667,0.4946166666666666,0.4916666666666666,0.0,1,***
25,0.8062500000000001,0.8016666666666667,0.5041166666666667,0.5083333333333333,0.0,1,***
26,0.6653666666666667,0.6675,0.49974,0.5,0.028,1,*
28,0.48849999999999993,0.5,0.4931,0.5,0.632,0,
29,0.6099833333333333,0.6141666666666666,0.5089333333333332,0.5083333333333333,0.162,0,
30,0.6071666666666666,0.6166666666666666,0.4992666666666666,0.5,0.226,0,
32,0.5218,0.51,0.4989833333333333,0.5,0.434,0,
34,0.5250166666666667,0.5249999999999999,0.50013,0.5,0.398,0,
35,0.7219,0.7233333333333334,0.4959933333333333,0.4933333333333333,0.002,1,**
36,0.5347999999999999,0.5275000000000001,0.50385,0.5083333333333333,0.402,0,
38,0.4377499999999999,0.425,0.5006,0.5,0.698,0,
40,0.6970166666666667,0.7,0.49809,0.5025000000000001,0.02,1,*
42,0.5253333333333334,0.5,0.5018,0.5,0.448,0,
43,0.4869999999999999,0.4983333333333333,0.50095,0.5066666666666666,0.558,0,
