subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
2,0.8625666666666665,0.8666666666666666,0.6599566666666667,0.65,0.042,1,*
3,0.73445,0.7499999999999998,0.6544066666666667,0.65,0.252,0,
4,0.8652859908609907,0.8699605579605579,0.606627632034632,0.6013031505531506,0.0,1,***
5,0.8432130952380952,0.8472738095238095,0.6384603174603175,0.6377380952380952,0.016,1,*
6,0.5504303968253969,0.5537242063492063,0.5939855952380951,0.5942142857142856,0.682,0,
8,0.674198658008658,0.6764365079365079,0.5947044357864357,0.5834718614718615,0.186,0,
12,0.6025833333333334,0.5974999999999999,0.6451022222222222,0.6444444444444445,0.642,0,
21,0.7288222222222221,0.72,0.6579022222222223,0.6627777777777777,0.276,0,
22,0.7228444444444445,0.7266666666666666,0.5824833333333334,0.5783333333333334,0.148,0,
24,0.9188238095238096,0.9177777777777776,0.6236316666666667,0.6178571428571428,0.0,1,***
25,0.938050238095238,0.9391904761904764,0.6144623015873014,0.6168253968253967,0.0,1,***
26,0.7454801587301587,0.749047619047619,0.6157717698412698,0.6128353174603174,0.066,0,
28,0.5879999999999999,0.55,0.5759333333333332,0.5333333333333333,0.456,0,
29,0.6830492857142858,0.6850595238095238,0.6217816666666668,0.6256746031746032,0.246,0,
30,0.7238166666666668,0.7280555555555555,0.6182133333333334,0.6144444444444443,0.218,0,
32,0.9044316666666669,0.905404761904762,0.630237142857143,0.6272222222222222,0.002,1,**
34,0.6015523412698413,0.6014047619047618,0.5900120079365079,0.5857063492063491,0.438,0,
35,0.8699454497354497,0.8709219576719576,0.5923632174122174,0.591539923039923,0.0,1,***
36,0.840195,0.8454047619047618,0.6400642063492064,0.6398412698412698,0.016,1,*
38,0.8816083333333333,0.8866666666666667,0.62946,0.625,0.01,1,*
40,0.7549910714285716,0.7558333333333334,0.6082973174603175,0.6053452380952381,0.058,0,
42,0.7957222222222222,0.7944444444444444,0.6894333333333332,0.7,0.206,0,
43,0.5394083333333333,0.5435019841269841,0.5961238095238095,0.5928968253968254,0.686,0,
