predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-2.44195388259565,0.47759491640440976,-5.113023189149471,3.1704336073259376e-07,-3.378022717947711,-1.5058850472435892,True,True,2.219303525128156e-06,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],2.864504506093962,0.6966372401672518,4.111902638748165,3.924117884695108e-05,1.4991206050767685,4.229888407111155,True,True,0.00027468825192865755,True
group[T.Risk of Depression]:time_on_task,0.031322701791787644,0.009571384012399566,3.2725363177581857,0.0010658717800775869,0.012563133845282019,0.05008226973829327,True,True,0.007461102460543108,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion]:time_on_task,-0.06601995911863587,0.018204361707075473,-3.6266011509195595,0.00028717635430333205,-0.1016998524260439,-0.03034006581122784,True,True,0.0020102344801233244,True
