predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],0.10957836935659021,0.040664274673357585,2.694708567576732,0.007045021997558495,0.029877855539365075,0.18927888317381536,True,True,0.007045021997558495,True
