predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],0.6896804425502392,0.2896709397366528,2.3809100187172563,0.017269929850561937,0.12193583329852731,1.2574250518019512,True,False,0.05180978955168581,False
time_on_task,0.008811152662592695,0.003988377543972961,2.2092072692334943,0.027160227512204118,0.000994076319657377,0.016628229005528013,True,False,0.08148068253661235,False
inclusion_exclusion[T.inclusion]:time_on_task,-0.018463320795817924,0.007570713780290833,-2.4387820397971307,0.014736853807671561,-0.03330164714244904,-0.003624994449186807,True,False,0.04421056142301468,True
