predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-1.0383713861423902,0.33276722505115003,-3.120413634434043,0.0018059724767392677,-1.6905831624779792,-0.3861596098068013,True,True,0.007223889906957071,True
inclusion_exclusion[T.inclusion],0.1306026521025458,0.04070896950855929,3.208203343862238,0.0013356702502824434,0.05081453801803036,0.2103907661870612,True,True,0.0053426810011297735,True
time_on_task,-0.005117162725551068,0.0015287740643246412,-3.347232822013926,0.0008162262639578943,-0.008113504832126285,-0.0021208206189758513,True,True,0.003264905055831577,True
