predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],1.4172682419140747,0.47403447009116073,2.9897999646344755,0.0027916019764201473,0.4881777531048703,2.346358730723279,True,True,0.008374805929260442,True
inclusion_exclusion[T.inclusion]:time_on_task,-0.03323664470775994,0.01215423161340437,-2.7345739134265545,0.0062461070366412914,-0.05705850092979066,-0.009414788485729218,True,True,0.018738321109923874,True
