predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.7608965645100864,0.23258194286811262,-3.2715203731080646,0.0010697088094510164,-1.2167487959859395,-0.3050443330342331,True,True,0.004278835237804065,True
inclusion_exclusion[T.inclusion],0.24167267980568463,0.0697430226496911,3.46518792309262,0.0005298610885508244,0.10497886723932884,0.37836649237204045,True,True,0.0021194443542032976,True
time_on_task,-0.00645444288836406,0.002924801724712302,-2.2067967321781277,0.027328263473907346,-0.012186948930720806,-0.000721936846007314,True,False,0.10931305389562938,False
group[T.Risk of Depression]:time_on_task,0.010326484814127866,0.0043753542249476765,2.360148295022069,0.018267630950128604,0.001750948113625259,0.018902021514630475,True,False,0.07307052380051442,False
