predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-0.8023190783309311,0.2662907921844372,-3.012943375733519,0.002587271879405314,-1.324239440427068,-0.28039871623479407,True,True,0.007761815638215942,True
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],0.687878426213784,0.15920073482889233,4.320824441879054,1.5544731433426324e-05,0.3758507196368437,0.9999061327907244,True,True,4.663419430027897e-05,True
