predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
inclusion_exclusion[T.inclusion],0.12950415256280373,0.040684970728526226,3.1830956307411578,0.0014570948085631853,0.049763075222826,0.20924522990278147,True,True,0.0029141896171263706,True
time_on_task,-0.005302728033738998,0.001298018674826884,-4.0852478755332395,4.402978722970154e-05,-0.007846797887660099,-0.0027586581798178978,True,True,8.805957445940308e-05,True
