predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,significant_05,significant_01,p_value_bonferroni,significant_corrected
group[T.Risk of Depression],-1.3910192373946926,0.5380306961352043,-2.585390103922875,0.009726887525497193,-2.4455400243967063,-0.33649845039267867,True,True,0.06808821267848035,False
group[T.Risk of Depression]:inclusion_exclusion[T.inclusion],2.308329010499115,0.9327847645269738,2.47466414362985,0.013336152216028055,0.48010446669857143,4.136553554299659,True,False,0.09335306551219638,False
