predictor,estimate,std_error,t_value,p_value,conf_lower,conf_upper,p_fdr,significant_fdr
Intercept,0.4545733407931293,0.045540679242718325,9.98169874389418,1.833013025612643e-23,0.36531524964591056,0.543831431940348,,
onoff,-0.0015313700498485558,0.0002609261466720326,-5.8689789021925405,4.384872241790346e-09,-0.002042775899950555,-0.0010199641997465563,3.0694105692532424e-08,True
valence,-0.0017308310981410712,0.00038223425327460047,-4.528194643240481,5.94897710820449e-06,-0.0024799964682168493,-0.000981665728065293,2.082141987871572e-05,True
selfother,-0.00013594733742403872,0.00023765189686082673,-0.5720439820585651,0.5672921783043927,-0.0006017364961288866,0.0003298418212808092,0.5672921783043927,False
time,-0.0005903455746738744,0.0003628628641298452,-1.626910971144812,0.10375600752993175,-0.001301543719695422,0.00012085257034767324,0.12104867545158704,False
time_sq,0.0016398045493533013,0.0005911184635955262,2.774070935593953,0.0055359605708412436,0.00048123365010941895,0.0027983754485971834,0.012917241331962903,True
confidence,-0.0008157399805903231,0.0003696610061482878,-2.2067244503010763,0.02733331598784686,-0.0015402622391298068,-9.121772205083957e-05,0.047833302978732006,True
time_on_task,0.0005426927706240986,0.0002932853097317109,1.8503919310535486,0.06425708114276053,-3.2135873644729344e-05,0.0011175214148929267,0.08995991359986474,False
subject Var,0.2106990986178137,0.05161168451018801,4.082391431657734,4.457463721730082e-05,0.10954205579640142,0.31185614143922596,,
