subject,auc,label_std,label_mean
03,0.7999999999999999,19.074106491826512,45.30769230769231
05,0.49000000000000005,34.736231208674646,30.674418604651162
06,0.7986666666666666,33.9321032648415,31.153846153846153
10,0.654,15.49044048860425,51.212765957446805
12,0.4,34.32058906848916,37.69230769230769
14,0.8111111111111111,14.723460973232584,72.03030303030303
15,0.75,17.456803831171385,74.5
17,0.75,12.85931198633522,76.52380952380952
19,0.6666666666666667,9.455018160799725,52.65
21,0.595,18.68769991746251,81.475
22,0.6599999999999999,11.758112117554845,78.73684210526316
23,0.4166666666666667,14.632633396417752,75.03703703703704
24,0.9375,16.31484649109132,70.14285714285714
25,0.7866666666666667,28.36990700331292,58.80357142857143
27,0.8366666666666667,20.533501292392277,68.60714285714286
28,0.765,23.69899315208906,66.66666666666667
29,0.572,30.48670270937783,37.056603773584904
30,0.8150000000000001,27.43460065182597,52.734693877551024
31,0.61,20.004856024721665,31.25531914893617
32,0.8533333333333335,36.14092302723683,43.148148148148145
34,0.8386666666666667,37.71811859820472,46.94117647058823
35,0.776,32.382509766469774,39.16
37,0.9141666666666666,24.399951328461885,46.8974358974359
38,0.7375,30.494131202360474,30.05128205128205
39,0.95,22.832725052724946,72.66666666666667
40,0.6816666666666666,25.32790493801807,62.2093023255814
41,0.7833333333333334,21.783389487998072,56.23255813953488
42,0.7093333333333334,24.641581669402058,41.84905660377358
43,0.666,21.527063207846304,79.10416666666667
